"Baja" "edatcat" "sexo" "antig" "Nomina" "Pension" "Debito_normal" "Debito_aff" "VISA" "VISA_aff" "MCard" "Amex" "Total_activo" "Total_Plazo" "Total_Inversion" "Total_Seguros" "Total_Vista" "dif_resid" "oper_caj_Libreta" "oper_ven_Libreta" "dif_CC" "dif_Libreta" "dif_Plazo" "dif_Ahorro" "dif_Largo_plazo" "dif_Fondos_inv" "dif_Seguros" "dif_Planes_pension" "dif_Hipoteca" "dif_Prest_personales"
"Baja SI" "edatcat 26-35" "HOMBRE" 12 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 53 "cambio resid. NO" 0 -97.5 0 22 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 12 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 53 "cambio resid. NO" 0 -10.5 0 28.54 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 234 "cambio resid. NO" -45.75 -138.25 66 -33 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 234 "cambio resid. NO" -186.75 -71.25 -119.85 -28.95 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 24 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 2087 1492 304 "cambio resid. NO" 5.5 90 219.8 62.55 0 0 0 2013 -218.81 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 988 112 "cambio resid. NO" 0 0 0 -29 0 0 0 0 -16 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 988 112 "cambio resid. NO" 0 0 0 36.78 0 0 0 0 -20.5 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 988 112 "cambio resid. NO" 0 0 0 37 0 0 0 0 -23.84 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 273 "cambio resid. NO" 147 43.75 0 94.88 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 273 "cambio resid. NO" 147 43.75 0 -229.19 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2555 1501 0 966 "cambio resid. NO" 0 -571.75 0 -812.94 0 -38.52 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2555 1501 0 966 "cambio resid. NO" 0 -66.75 0 -1140.9 0 -44.16 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2555 1501 0 966 "cambio resid. NO" 0 -6.75 0 -926.05 0 -1560.96 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1441 0 46434 0 253 "cambio resid. NO" 0 -570.5 0 -231.75 0 0 0 45614 0 -1046.1 0 578
"Baja SI" "edatcat 66.." "No informado" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 315 0 437 0 103 "cambio resid. NO" -36.25 24.25 0 -42.94 0 0 0 0 0 0 0 108
"Baja SI" "edatcat 36-45" "HOMBRE" 13 "Nomina SI" "Pension NO" "Debito normal SI" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1004 2598 40 380 "cambio resid. NO" 0 0 0 -110.55 -30.51 0 0 -855.59 40 -120.97 0 0
"Baja SI" "edatcat 46-55" "No informado" 19 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 600 0 157 214 "cambio resid. NO" -171 135.75 0 136 0 0 0 0 -69 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 19 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 600 0 157 214 "cambio resid. NO" -159 135.75 0 2.53 0 0 0 0 -80.3 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 19 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 600 0 157 214 "cambio resid. NO" -279 75.75 0 -23.71 -100 0 0 0 -138.16 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 18 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 175 "cambio resid. NO" 83 -120.5 0 159.21 0 0 0 0 0 -77.8 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2015 0 0 959 "cambio resid. NO" 82.5 -120 12.82 -605.3 0 0 15 0 0 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2015 0 0 959 "cambio resid. NO" 32.5 -90 -42.02 -825.66 0 0 15 0 0 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2015 0 0 959 "cambio resid. NO" -117.5 -120 6.29 -908.46 0 0 15 0 0 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 1600 "cambio resid. NO" 0 0 0 122.55 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 393 0 0 0 160 "cambio resid. NO" 50 -109.63 0 -300.1 0 0 0 0 0 0 -7873 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 164 "cambio resid. NO" -141 112.5 0 -30.58 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 18-25" "HOMBRE" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 2727 0 0 0 22 "cambio resid. NO" 0 0 -1 0 0 0 0 0 0 0 0 328
"Baja SI" "edatcat 18-25" "HOMBRE" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 2727 0 0 0 22 "cambio resid. NO" 0 0 -0.75 0 0 0 0 0 0 0 0 554
"Baja SI" "edatcat 18-25" "HOMBRE" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 2727 0 0 0 22 "cambio resid. NO" 0 0 18.66 0 0 0 0 0 0 0 0 611
"Baja SI" "edatcat 66.." "HOMBRE" 15 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 374 "cambio resid. NO" 0 -67.5 0 -469.43 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2825 0 0 31 "cambio resid. NO" 0 -41.78 0 -75.02 525 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2825 0 0 31 "cambio resid. NO" 0 -141.78 0 -137.93 725 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1002 0 0 361 "cambio resid. NO" 0 578.75 0 237 0 0 1 0 0 0 0 -75
"Baja SI" "edatcat 56-65" "HOMBRE" 15 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1002 0 0 361 "cambio resid. NO" 0 578.75 0 204.92 0 0 2 0 0 0 0 -75
"Baja SI" "edatcat 36-45" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 899 "cambio resid. NO" 0 7.25 0 22 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 899 "cambio resid. NO" 0 7.25 0 17.19 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 16-17" "No informado" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 883 "cambio resid. NO" 47 -150 0 472.15 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "HOMBRE" 11 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1324 0 0 0 730 "cambio resid. NO" -5.58 -461.39 518 0 0 0 0 0 0 0 0 362
"Baja SI" "edatcat 46-55" "HOMBRE" 11 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1324 0 0 0 730 "cambio resid. NO" 5 153.61 -36.18 -45.7 0 0 0 0 0 0 0 -8676
"Baja SI" "edatcat 36-45" "HOMBRE" 14 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 56 "cambio resid. NO" -14 -334.05 0 -7.83 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 14 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 56 "cambio resid. NO" -36 -136.05 0 4.07 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 17 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1014 4810 0 1288 "cambio resid. NO" -19.25 32.5 0 -524.9 0 0 1014 4810 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 17 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1014 4810 0 1288 "cambio resid. NO" 100.75 32.5 0 372.85 -1000 0 1014 36.76 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 17 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1014 4810 0 1288 "cambio resid. NO" 126.75 32.5 0 469.73 -1000 0 1014 -2.95 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 17 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1014 4810 0 1288 "cambio resid. NO" 126.75 32.5 0 424.65 -1000 0 1014 -105.77 0 0 0 0
"Baja SI" "edatcat 18-25" "No informado" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 88 "cambio resid. NO" 0 0 0 -149.25 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 18-25" "No informado" 16 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 88 "cambio resid. NO" 0 0 0 -31.82 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 378 0 10568 "cambio resid. NO" 0 -300 0 -1510 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 21 "Nomina NO" "Pension SI" "Debito normal SI" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 1748 0 0 0 1085 "cambio resid. NO" 0 0 -309.2 -525.22 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 2827 0 0 0 31 "cambio resid. NO" -74.5 -108 0 -51.1 0 0 0 0 0 0 202 -261
"Baja SI" "edatcat 46-55" "HOMBRE" 23 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 2185 0 0 0 55 "cambio resid. NO" 69.54 -202.75 35 0 0 0 0 0 0 0 0 -616
"Baja SI" "edatcat 36-45" "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 1949 0 255 0 104 "cambio resid. NO" 21 99.5 0 36 0 0 0 0 0 0 0 173
"Baja SI" "edatcat 26-35" "HOMBRE" 17 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 4236 0 699 "cambio resid. NO" 228.25 0 0 -463.39 0 0 0 4236 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 17 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 4236 0 699 "cambio resid. NO" 98.25 0 0 -357.26 0 0 0 -5.9 0 0 0 0
"Baja SI" "edatcat 26-35" "HOMBRE" 17 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 4236 0 699 "cambio resid. NO" 102.25 0 0 -161.41 0 0 0 -10.48 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 20 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 603 0 140 2526 "cambio resid. NO" -91.5 211.43 0 946 0 -159 0 0 -2 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 20 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 603 0 140 2526 "cambio resid. NO" -83.5 251.43 0 939.26 0 -185.16 0 0 -1.87 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 20 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 603 0 140 2526 "cambio resid. NO" 2.5 228.43 0 1435.82 0 603 0 0 -3.47 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 17 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 8200 0 0 552 "cambio resid. NO" 23 31.75 0 -5.21000000000001 1400 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 17 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 8200 0 0 552 "cambio resid. NO" 13 11.75 0 -91.79 1400 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 19 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 617 0 0 0 130 "cambio resid. NO" -382.75 44.75 0 -248.61 0 0 0 0 0 0 0 -724
"Baja SI" "edatcat 36-45" "HOMBRE" 19 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 617 0 0 0 130 "cambio resid. NO" -284.75 140.75 0 -184.41 0 0 0 0 0 0 0 -633
"Baja SI" "edatcat 56-65" "No informado" 11 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 1358 388 "cambio resid. NO" 0 135 0 -212.22 0 0 0 0 71.94 -746.85 0 0
"Baja SI" "edatcat 66.." "No informado" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 13960 0 0 6819 "cambio resid. NO" 0 -6.75 0 2352.49 0 0 60 0 0 0 0 0
"Baja SI" "edatcat 46-55" "No informado" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 308 "cambio resid. NO" 0 2 0 -587 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 390 "cambio resid. NO" -49.5 54.25 0 48.41 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 22 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 4229 2470 487 "cambio resid. NO" -79 321.5 -391.41 -488.71 0 0 0 1241 1269.57 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 22 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 4229 2470 487 "cambio resid. NO" -35 486.5 -411.08 -708.31 0 0 0 -2112.52 1269.47 0 0 0
"Baja SI" "edatcat 18-25" "No informado" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 1008 0 0 55 "cambio resid. NO" 0 0 0 34 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 18-25" "No informado" 10 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 1008 0 0 55 "cambio resid. NO" 0 0 0 26.63 0.09 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "No informado" 14 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 19090 2193 1250 "cambio resid. NO" -31 2275 438.41 -5511.66 0 0 0 14390.35 -99.84 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 464 0 0 0 40 "cambio resid. NO" 0 3.75 0 21.32 0 0 0 0 0 0 0 464
"Baja SI" "edatcat 56-65" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 464 0 0 0 40 "cambio resid. NO" 0 3.75 0 20.76 0 0 0 0 0 0 0 464
"Baja SI" "edatcat 56-65" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 464 0 0 0 40 "cambio resid. NO" 0 3.75 0 -115.56 0 0 0 0 0 0 0 464
"Baja SI" "edatcat 46-55" "HOMBRE" 21 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex SI" 4475 2083 0 662 1400 "cambio resid. NO" 19.64 126.25 926 -47 1570 0 -1508 0 -131 0 0 404
"Baja SI" "edatcat 56-65" "No informado" 17 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 1000 0 0 571 "cambio resid. NO" 125.5 183.75 76.41 98.97 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 14 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. SI" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 4687 0 0 0 135 "cambio resid. NO" 21 27.5 0 28 0 0 0 0 0 0 189 0
"Baja SI" "edatcat 26-35" "No informado" 12 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 30 1000 0 0 29 "cambio resid. NO" -75 1.57 0 -23.87 700 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 12 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 30 1000 0 0 29 "cambio resid. NO" -73 3.57 0 -31.48 700 0 0 0 0 0 0 0
"Baja SI" "edatcat 26-35" "No informado" 12 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 30 1000 0 0 29 "cambio resid. NO" -61 3.57 0 -29.21 700 0 0 0 0 0 0 0
"Baja SI" "edatcat 36-45" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 1490 0 0 0 1 "cambio resid. NO" 0 0 0 -0.26 0 0 0 0 0 0 0 -20
"Baja SI" "edatcat 36-45" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 1490 0 0 0 1 "cambio resid. NO" 0 0 0 -0.7 0 0 0 0 0 0 0 -20
"Baja SI" "edatcat 36-45" "HOMBRE" 13 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 1490 0 0 0 1 "cambio resid. NO" 0 0 0 -0.07 0 0 0 0 0 0 0 -1075
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 2290 0 4472 0 2705 "cambio resid. NO" 9 140 970.1 0 0 0 0 -38.19 0 -1842.55 123 246
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 2290 0 4472 0 2705 "cambio resid. NO" 9 140 -1933.63 0 0 0 0 -98.92 0 -1829.02 171 342
"Baja SI" "edatcat 56-65" "No informado" 19 "Nomina SI" "Pension SI" "Debito normal NO" "Debito aff. SI" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 4493 5940 3551 2555 1245 "cambio resid. NO" 497.87 505.91 280.84 -361.64 -1499.98 0 0 1367.85 -73.21 -2775.33 0 826
"Baja SI" "edatcat 66.." "HOMBRE" 11 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 2500 0 0 1487 "cambio resid. NO" 0 0 798.02 0 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 3400 0 0 1428 "cambio resid. NO" 0 137.5 0 675.19 1000 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "HOMBRE" 21 "Nomina NO" "Pension SI" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 3400 0 0 1428 "cambio resid. NO" 0 87.5 0 536.5 1000 0 0 0 0 0 0 0
"Baja SI" "edatcat 56-65" "HOMBRE" 21 "Nomina SI" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA SI" "VISA aff. NO" "MCard NO" "Amex NO" 0 0 0 0 193 "cambio resid. NO" -77 -44 0 55.06 0 0 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 5059 0 0 1096 "cambio resid. NO" 5 -226.5 25 375 0 3941 0 -5012 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 5059 0 0 1096 "cambio resid. NO" 5 -601.5 25 360.35 0 3939.3 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 5059 0 0 1096 "cambio resid. NO" 5 -446.5 25 -5159.5 0 3933.57 0 0 0 0 0 0
"Baja SI" "edatcat 66.." "No informado" 19 "Nomina NO" "Pension NO" "Debito normal NO" "Debito aff. NO" "VISA NO" "VISA aff. NO" "MCard NO" "Amex NO" 0 5059 0 0 1096 "cambio resid. NO" 5 -346.5 25 -5193 0 3929.76 0 0 0 0 0 0
